Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",6,6/06/2020,Loteria de Medellin,4525,1939,5,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,472,76,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,6785,169,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,6166,201,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,1398,119,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,3382,264,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,7715,303,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,8862,109,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,3080,260,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,5745,207,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,9257,223,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,5528,144,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,4486,223,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,3944,246,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,2605,177,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,3848,146,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,2394,110,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,3191,99,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,8834,160,Secos
