Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",5,22/05/2020,Loteria del Quindio,2708,3003,73,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,5596,11,Secos
"2,020",5,22/05/2020,Loteria del Quindio,2708,9889,54,Secos
"2,020",5,15/05/2020,Loteria del Quindio,2707,5709,37,Secos
"2,020",6,12/06/2020,Loteria del Quindio,2711,4851,57,Secos
"2,020",6,1/06/2020,Loteria del Quindio,2709,4820,72,Secos
"2,020",6,1/06/2020,Loteria del Quindio,2709,1857,32,Secos
"2,020",6,12/06/2020,Loteria del Quindio,2711,1342,110,Secos
"2,020",6,12/06/2020,Loteria del Quindio,2711,2508,7,Secos
"2,020",6,1/06/2020,Loteria del Quindio,2709,2853,122,Secos
"2,020",6,19/06/2020,Loteria del Quindio,2712,5758,124,Secos
"2,020",6,5/06/2020,Loteria del Quindio,2710,4954,73,Secos
"2,020",6,1/06/2020,Loteria del Quindio,2709,6154,124,Secos
"2,020",6,12/06/2020,Loteria del Quindio,2711,5199,117,Secos
"2,020",6,19/06/2020,Loteria del Quindio,2712,611,50,Secos
"2,020",6,1/06/2020,Loteria del Quindio,2709,1502,67,Secos
"2,020",6,19/06/2020,Loteria del Quindio,2712,330,12,Secos
