Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",2,27/02/2020,Loteria del Huila,4438,2997,2,Secos
"2,020",2,12/02/2020,Loteria del Huila,4436,650,49,Secos
"2,020",3,27/03/2020,Loteria del Huila,4439,6910,138,Secos
"2,020",3,27/03/2020,Loteria del Huila,4439,7122,48,Secos
"2,020",3,27/03/2020,Loteria del Huila,4439,2855,95,Secos
"2,020",3,13/03/2020,Loteria del Huila,4440,5513,83,Secos
"2,020",3,13/03/2020,Loteria del Huila,4440,9597,107,Secos
"2,020",3,13/03/2020,Loteria del Huila,4440,3617,121,Secos
"2,020",3,13/03/2020,Loteria del Huila,4440,364,130,Secos
"2,020",3,27/03/2020,Loteria del Huila,4439,8281,33,Secos
"2,020",3,13/03/2020,Loteria del Huila,4440,5951,73,Secos
"2,020",3,27/03/2020,Loteria del Huila,4439,3838,42,Secos
"2,020",4,15/04/2020,Loteria del Huila,4441,5297,30,Secos
"2,020",4,15/04/2020,Loteria del Huila,4441,3709,112,Secos
"2,020",4,15/04/2020,Loteria del Huila,4441,196,120,Secos
"2,020",4,15/04/2020,Loteria del Huila,4441,4124,21,Secos
"2,020",4,15/04/2020,Loteria del Huila,4441,973,121,Secos
"2,020",5,13/05/2020,Loteria del Huila,4442,11,21,Secos
"2,020",5,20/05/2020,Loteria del Huila,4443,1926,18,Secos
"2,020",5,20/05/2020,Loteria del Huila,4443,6823,83,Secos
"2,020",5,20/05/2020,Loteria del Huila,4443,252,26,Secos
"2,020",5,20/05/2020,Loteria del Huila,4443,6188,56,Secos
"2,020",5,13/05/2020,Loteria del Huila,4442,4250,31,Secos
"2,020",5,13/05/2020,Loteria del Huila,4442,9157,100,Secos
"2,020",5,13/05/2020,Loteria del Huila,4442,36,122,Secos
"2,020",5,27/05/2020,Loteria del Huila,4444,1988,71,Secos
"2,020",5,13/05/2020,Loteria del Huila,4442,2688,51,Secos
"2,020",5,27/05/2020,Loteria del Huila,4444,9273,20,Secos
"2,020",5,27/05/2020,Loteria del Huila,4444,2847,135,Secos
"2,020",5,27/05/2020,Loteria del Huila,4444,8486,9,Secos
"2,020",5,20/05/2020,Loteria del Huila,4443,2391,54,Secos
"2,020",5,27/05/2020,Loteria del Huila,4444,3197,84,Secos
"2,020",6,10/06/2020,Loteria del Huila,4446,2473,32,Secos
"2,020",6,10/06/2020,Loteria del Huila,4446,5413,83,Secos
"2,020",6,17/06/2020,Loteria del Huila,4447,3157,40,Secos
"2,020",6,3/06/2020,Loteria del Huila,4445,1543,15,Secos
"2,020",6,3/06/2020,Loteria del Huila,4445,4275,132,Secos
"2,020",6,10/06/2020,Loteria del Huila,4446,1350,137,Secos
"2,020",6,3/06/2020,Loteria del Huila,4445,7905,21,Secos
"2,020",6,17/06/2020,Loteria del Huila,4447,701,117,Secos
"2,020",6,10/06/2020,Loteria del Huila,4446,2140,107,Secos
"2,020",6,17/06/2020,Loteria del Huila,4447,6522,2,Secos
"2,020",6,24/06/2020,Loteria del Huila,4448,4556,29,Secos
"2,020",6,10/06/2020,Loteria del Huila,4446,6448,89,Secos
"2,020",6,17/06/2020,Loteria del Huila,4447,2700,122,Secos
"2,020",6,17/06/2020,Loteria del Huila,4447,4979,1,Secos
"2,020",6,24/06/2020,Loteria del Huila,4448,1592,4,Secos
"2,020",6,24/06/2020,Loteria del Huila,4448,8342,139,Secos
"2,020",6,24/06/2020,Loteria del Huila,4448,8616,94,Secos
"2,020",6,24/06/2020,Loteria del Huila,4448,9543,114,Secos
"2,020",6,3/06/2020,Loteria del Huila,4445,4756,132,Secos
"2,020",6,3/06/2020,Loteria del Huila,4445,1233,120,Secos
"2,020",7,8/07/2020,Loteria del Huila,4450,8134,21,Secos
"2,020",7,15/07/2020,Loteria del Huila,4451,6891,7,Secos
"2,020",7,8/07/2020,Loteria del Huila,4450,9734,52,Secos
"2,020",7,15/07/2020,Loteria del Huila,4451,3736,62,Secos
"2,020",7,22/07/2020,Loteria del Huila,4452,2291,86,Secos
"2,020",7,22/07/2020,Loteria del Huila,4452,2165,59,Secos
"2,020",7,15/07/2020,Loteria del Huila,4451,482,106,Secos
"2,020",7,1/07/2020,Loteria del Huila,4449,6615,73,Secos
"2,020",7,15/07/2020,Loteria del Huila,4451,375,15,Secos
"2,020",7,29/07/2020,Loteria del Huila,4453,3907,28,Secos
"2,020",7,8/07/2020,Loteria del Huila,4450,9738,110,Secos
"2,020",7,8/07/2020,Loteria del Huila,4450,8738,1,Secos
"2,020",7,8/07/2020,Loteria del Huila,4450,3887,25,Secos
"2,020",7,15/07/2020,Loteria del Huila,4451,141,26,Secos
"2,020",7,1/07/2020,Loteria del Huila,4449,7284,91,Secos
"2,020",7,29/07/2020,Loteria del Huila,4453,62,6,Secos
"2,020",7,22/07/2020,Loteria del Huila,4452,5607,57,Secos
"2,020",7,29/07/2020,Loteria del Huila,4453,8263,53,Secos
"2,020",7,1/07/2020,Loteria del Huila,4449,9553,36,Secos
"2,020",7,22/07/2020,Loteria del Huila,4452,1500,117,Secos
"2,020",7,29/07/2020,Loteria del Huila,4453,8209,67,Secos
"2,020",7,1/07/2020,Loteria del Huila,4449,9784,21,Secos
"2,020",7,1/07/2020,Loteria del Huila,4449,2132,63,Secos
"2,020",7,29/07/2020,Loteria del Huila,4453,8260,123,Secos
"2,020",7,22/07/2020,Loteria del Huila,4452,1861,30,Secos
"2,020",8,19/08/2020,Loteria del Huila,4456,2387,76,Secos
"2,020",8,12/08/2020,Loteria del Huila,4455,6458,125,Secos
"2,020",8,13/08/2020,Loteria del Huila,4454,9558,91,Secos
"2,020",8,26/08/2020,Loteria del Huila,4457,5491,136,Secos
"2,020",8,12/08/2020,Loteria del Huila,4455,4302,102,Secos
"2,020",8,13/08/2020,Loteria del Huila,4454,5700,112,Secos
"2,020",8,26/08/2020,Loteria del Huila,4457,5990,37,Secos
"2,020",8,12/08/2020,Loteria del Huila,4455,1655,16,Secos
"2,020",8,26/08/2020,Loteria del Huila,4457,7993,28,Secos
"2,020",8,19/08/2020,Loteria del Huila,4456,9724,72,Secos
"2,020",8,26/08/2020,Loteria del Huila,4457,6837,66,Secos
"2,020",8,19/08/2020,Loteria del Huila,4456,1879,32,Secos
"2,020",8,12/08/2020,Loteria del Huila,4455,4467,106,Secos
"2,020",8,12/08/2020,Loteria del Huila,4455,8468,1,Secos
"2,020",8,13/08/2020,Loteria del Huila,4454,8178,108,Secos
"2,020",8,13/08/2020,Loteria del Huila,4454,3532,3,Secos
"2,020",8,19/08/2020,Loteria del Huila,4456,6202,62,Secos
"2,020",8,19/08/2020,Loteria del Huila,4456,1596,115,Secos
