Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",10,26/10/2020,Loteria de Boyaca,4334,575,33,Secos
"2,020",10,26/10/2020,Loteria de Boyaca,4334,3540,184,Secos
"2,020",10,19/10/2020,Loteria de Boyaca,4333,865,239,Secos
"2,020",10,4/10/2020,Loteria de Boyaca,4331,7112,263,Secos
"2,020",10,26/10/2020,Loteria de Boyaca,4334,2480,215,Secos
"2,020",10,19/10/2020,Loteria de Boyaca,4333,8079,267,Secos
"2,020",10,19/10/2020,Loteria de Boyaca,4333,2089,218,Secos
"2,020",10,19/10/2020,Loteria de Boyaca,4333,9589,0,Secos
"2,020",10,13/10/2020,Loteria de Boyaca,4332,760,243,Secos
"2,020",10,26/10/2020,Loteria de Boyaca,4334,2853,275,Secos
"2,020",10,19/10/2020,Loteria de Boyaca,4333,2579,303,Secos
"2,020",10,13/10/2020,Loteria de Boyaca,4332,4733,144,Secos
"2,020",10,26/10/2020,Loteria de Boyaca,4334,7711,51,Secos
"2,020",10,13/10/2020,Loteria de Boyaca,4332,3829,46,Secos
"2,020",10,13/10/2020,Loteria de Boyaca,4332,5270,357,Secos
"2,020",10,13/10/2020,Loteria de Boyaca,4332,4504,86,Secos
"2,020",10,4/10/2020,Loteria de Boyaca,4331,8626,120,Secos
"2,020",10,4/10/2020,Loteria de Boyaca,4331,3982,352,Secos
"2,020",11,3/11/2020,Loteria de Boyaca,4335,78,104,Secos
"2,020",11,30/11/2020,Loteria de Boyaca,4339,9302,243,Secos
"2,020",11,3/11/2020,Loteria de Boyaca,4335,4776,228,Secos
"2,020",11,12/11/2020,Loteria de Boyaca,4336,5609,151,Secos
"2,020",11,12/11/2020,Loteria de Boyaca,4336,2184,350,Secos
"2,020",11,30/11/2020,Loteria de Boyaca,4339,6123,355,Secos
"2,020",11,3/11/2020,Loteria de Boyaca,4335,7856,14,Secos
"2,020",11,17/11/2020,Loteria de Boyaca,4337,4064,15,Secos
